provider,ip_claim_sum,ip_claim_mean,ip_claim_max,ip_deductible_sum,ip_deductible_mean,ip_unique_patients,ip_deceased_patients,op_claim_sum,op_claim_mean,op_claim_max,op_deductible_sum,op_deductible_mean,op_unique_patients,op_deceased_patients,potentialfraud,total_claim_sum,total_claim_mean,total_deductible_sum,total_deductible_mean,total_unique_patients,total_deceased_patients,deceased_patient_ratio,claim_per_patient,ip_op_claim_ratio,ip_max_mean_ratio,chronic_cond_ratio,avg_claim_per_deceased
PRV56696,65000.0,9285.714285714286,17000.0,7476.0,1068.0,7.0,0.0,4220.0,156.2962962962963,700.0,70.0,2.5925925925925926,26.0,0.0,No,69220.0,2097.575694012858,7546.0,228.66665973737398,33.0,0.0,0.0,2097.575694012858,15.40284359824577,1.8307692305720709,0.0,0.0
PRV56697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21570.0,276.53846153846155,3300.0,200.0,2.5641025641025643,36.0,0.0,No,21570.0,599.1666500231487,200.0,5.555555401234573,36.0,0.0,0.0,599.1666500231487,0.0,0.0,0.0,0.0
PRV56699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,183.33333333333334,400.0,0.0,0.0,3.0,0.0,No,550.0,183.33327222224258,0.0,0.0,3.0,0.0,0.0,183.33327222224258,0.0,0.0,0.0,0.0
PRV56700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,128.0,500.0,0.0,0.0,5.0,0.0,No,640.0,127.99997440000512,0.0,0.0,5.0,0.0,0.0,127.99997440000512,0.0,0.0,0.0,0.0
PRV56701,32000.0,8000.0,13000.0,4272.0,1068.0,4.0,0.0,4680.0,246.31578947368422,1700.0,0.0,0.0,18.0,1.0,No,36680.0,1667.2726514876067,4272.0,194.18180935537228,22.0,1.0,0.045454543388429844,1667.2726514876067,6.83760683614581,1.624999999796875,0.0,36680.0
PRV56702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47350.0,211.38392857142858,3200.0,380.0,1.6964285714285714,82.0,2.0,No,47350.0,577.4390173483047,380.0,4.634146284949436,82.0,2.0,0.02439024360499703,577.4390173483047,0.0,0.0,0.0,23675.0
PRV56703,180200.0,8580.952380952382,32000.0,22428.0,1068.0,21.0,1.0,5870.0,217.40740740740742,1900.0,50.0,1.8518518518518519,27.0,0.0,No,186070.0,3876.4582525737865,22478.0,468.2916569105905,48.0,1.0,0.020833332899305567,3876.4582525737865,30.69846677500878,3.7291897886886067,0.0,186070.0
PRV56705,56000.0,14000.0,38000.0,4272.0,1068.0,4.0,0.0,5120.0,426.6666666666667,3400.0,0.0,0.0,12.0,1.0,No,61120.0,3819.9997612500147,4272.0,266.999983312501,16.0,1.0,0.06249999609375024,3819.9997612500147,10.93749999786377,2.7142857140918366,0.0,61120.0
PRV56706,248000.0,8000.0,20000.0,32040.0,1033.5483870967741,26.0,0.0,98360.0,311.26582278481015,3600.0,460.0,1.4556962025316456,137.0,0.0,Yes,346360.0,2124.9079624238775,32500.0,199.38650184425458,163.0,0.0,0.0,2124.9079624238775,2.5213501423086484,2.4999999996874998,0.0,0.0
PRV56707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,158.88888888888889,500.0,160.0,8.88888888888889,6.0,0.0,No,2860.0,476.6665872222355,160.0,26.66666222222296,6.0,0.0,0.0,476.6665872222355,0.0,0.0,0.0,0.0
PRV56708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530.0,504.2857142857143,2700.0,0.0,0.0,5.0,0.0,No,3530.0,705.9998588000282,0.0,0.0,5.0,0.0,0.0,705.9998588000282,0.0,0.0,0.0,0.0
PRV56710,50000.0,5000.0,8000.0,10680.0,1068.0,10.0,0.0,14690.0,257.719298245614,2300.0,80.0,1.4035087719298245,46.0,0.0,No,64690.0,1155.1785508003832,10760.0,192.14285371173477,56.0,0.0,0.0,1155.1785508003832,3.4036759698159513,1.5999999996799998,0.0,0.0
PRV56711,93000.0,11625.0,28000.0,8544.0,1068.0,7.0,0.0,14950.0,271.8181818181818,3300.0,230.0,4.181818181818182,38.0,1.0,Yes,107950.0,2398.8888355802483,8774.0,194.97777344493838,45.0,1.0,0.022222221728395074,2398.8888355802483,6.220735785537074,2.408602150330443,0.0,107950.0
PRV56712,5000.0,2500.0,3000.0,2136.0,1068.0,1.0,0.0,310.0,155.0,300.0,0.0,0.0,2.0,0.0,No,5310.0,1769.9994100001966,2136.0,711.9997626667457,3.0,0.0,0.0,1769.9994100001966,16.12903220603538,1.1999999995200001,0.0,0.0
PRV56713,468000.0,8509.09090909091,54000.0,56604.0,1029.1636363636364,43.0,0.0,31920.0,270.50847457627117,3300.0,380.0,3.2203389830508473,100.0,3.0,No,499920.0,3495.944031496895,56984.0,398.4895077028706,143.0,3.0,0.02097902083231454,3495.944031496895,14.66165413487902,6.346153845408036,0.0,166640.0
PRV56715,16000.0,5333.333333333333,7000.0,2136.0,712.0,3.0,0.0,2670.0,267.0,900.0,70.0,7.0,10.0,0.0,No,18670.0,1436.153735680482,2206.0,169.69229463905427,13.0,0.0,0.0,1436.153735680482,5.992509361051495,1.3124999997539062,0.0,0.0
PRV56716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47360.0,381.93548387096774,5800.0,600.0,4.838709677419355,65.0,0.0,No,47360.0,728.6153734059174,600.0,9.230769088757398,65.0,0.0,0.0,728.6153734059174,0.0,0.0,0.0,0.0
PRV56717,11000.0,11000.0,11000.0,1068.0,1068.0,1.0,0.0,400.0,57.142857142857146,100.0,0.0,0.0,6.0,0.0,No,11400.0,1628.5711959184005,1068.0,152.5714067755133,7.0,0.0,0.0,1628.5711959184005,27.49999993125,0.9999999999090908,0.0,0.0
PRV56718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32620.0,229.71830985915494,2500.0,590.0,4.154929577464789,77.0,0.0,No,32620.0,423.63635813459274,590.0,7.662337562826785,77.0,0.0,0.0,423.63635813459274,0.0,0.0,0.0,0.0
PRV56719,108000.0,10800.0,34000.0,10680.0,1068.0,10.0,0.0,15600.0,273.6842105263158,3300.0,130.0,2.280701754385965,50.0,0.0,Yes,123600.0,2059.9999656666673,10810.0,180.16666366388895,60.0,0.0,0.0,2059.9999656666673,6.923076922633136,3.1481481478566526,0.0,0.0
PRV56720,16000.0,8000.0,12000.0,2136.0,1068.0,2.0,0.0,2750.0,275.0,1700.0,50.0,5.0,10.0,0.0,No,18750.0,1562.4998697916776,2186.0,182.16665148611239,12.0,0.0,0.0,1562.4998697916776,5.818181816066116,1.4999999998125,0.0,0.0
PRV56721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60120.0,297.6237623762376,3300.0,820.0,4.0594059405940595,182.0,0.0,No,60120.0,330.32966851467216,820.0,4.505494480739041,182.0,0.0,0.0,330.32966851467216,0.0,0.0,0.0,0.0
PRV56722,17000.0,8500.0,10000.0,1068.0,534.0,2.0,0.0,7770.0,337.82608695652175,2300.0,280.0,12.173913043478262,23.0,0.0,No,24770.0,990.7999603680015,1348.0,53.919997843200086,25.0,0.0,0.0,990.7999603680015,2.1879021876206046,1.1764705880968858,0.0,0.0
PRV56723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830.0,157.22222222222223,1900.0,80.0,4.444444444444445,11.0,2.0,No,2830.0,257.2727038842997,80.0,7.272726611570309,11.0,2.0,0.1818181652892577,257.2727038842997,0.0,0.0,0.0,1415.0
PRV56724,81000.0,13500.0,23000.0,6408.0,1068.0,6.0,0.0,4860.0,243.0,1400.0,70.0,3.5,20.0,1.0,No,85860.0,3302.307565295863,6478.0,249.15383657100628,26.0,1.0,0.03846153698224858,3302.307565295863,16.66666666323731,1.7037037035775033,0.0,85860.0
PRV56725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99310.0,341.27147766323026,4050.0,940.0,3.2302405498281788,132.0,0.0,No,99310.0,752.3484791488752,940.0,7.121212067263545,132.0,0.0,0.0,752.3484791488752,0.0,0.0,0.0,0.0
PRV56726,67000.0,22333.333333333332,57000.0,3204.0,1068.0,3.0,0.0,5440.0,418.46153846153845,3200.0,0.0,0.0,13.0,0.0,No,72440.0,4527.499717031267,3204.0,200.24998748437577,16.0,0.0,0.0,4527.499717031267,12.316176468324231,2.55223880585587,0.0,0.0
PRV56728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10640.0,253.33333333333334,3300.0,50.0,1.1904761904761905,17.0,2.0,No,10640.0,625.8823161245696,50.0,2.9411762975778646,17.0,2.0,0.11764705190311459,625.8823161245696,0.0,0.0,0.0,5320.0
PRV56729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70080.0,320.0,8400.0,840.0,3.835616438356164,179.0,1.0,No,70080.0,391.5083777010705,840.0,4.692737403951187,179.0,1.0,0.005586592147560938,391.5083777010705,0.0,0.0,0.0,70080.0
PRV56730,295700.0,12856.521739130434,40000.0,24564.0,1068.0,21.0,0.0,8250.0,266.1290322580645,3300.0,0.0,0.0,30.0,1.0,Yes,303950.0,5959.80380470973,24564.0,481.64704937946965,51.0,1.0,0.0196078427527874,5959.80380470973,35.84242423807971,3.111261413352861,0.0,303950.0
PRV56731,104000.0,26000.0,57000.0,4272.0,1068.0,4.0,0.0,5700.0,356.25,3300.0,80.0,5.0,16.0,0.0,Yes,109700.0,5484.999725750014,4352.0,217.59998912000054,20.0,0.0,0.0,5484.999725750014,18.245614031886735,2.192307692223373,0.0,0.0
PRV56732,171100.0,13161.538461538461,57000.0,13884.0,1068.0,11.0,0.0,1820.0,121.33333333333333,500.0,70.0,4.666666666666667,15.0,0.0,Yes,172920.0,6650.768974970424,13954.0,536.6922870502966,26.0,0.0,0.0,6650.768974970424,94.01098895933461,4.330800701015193,0.0,0.0
PRV56733,79000.0,6583.333333333333,17000.0,12816.0,1068.0,12.0,0.0,44300.0,238.1720430107527,2300.0,460.0,2.4731182795698925,86.0,1.0,No,123300.0,1258.163252467722,13276.0,135.46938637276136,98.0,1.0,0.010204081528529781,1258.163252467722,1.783295711020693,2.5822784806204133,0.0,123300.0
PRV56734,107000.0,10700.0,57000.0,10680.0,1068.0,10.0,0.0,2700.0,225.0,1200.0,90.0,7.5,12.0,0.0,No,109700.0,4986.363409710754,10770.0,489.5454322933894,22.0,0.0,0.0,4986.363409710754,39.62962961495199,5.327102803240457,0.0,0.0
PRV56735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133630.0,324.34466019417476,3300.0,1940.0,4.70873786407767,285.0,4.0,No,133630.0,468.877191337273,1940.0,6.8070175199753775,285.0,4.0,0.014035087670052324,468.877191337273,0.0,0.0,0.0,33407.5
PRV56738,143000.0,7526.315789473684,13000.0,20292.0,1068.0,19.0,1.0,125680.0,254.9290060851927,4900.0,1320.0,2.6774847870182557,295.0,4.0,No,268680.0,855.6687870838574,21612.0,68.82802525850947,314.0,5.0,0.015923566828268895,855.6687870838574,1.1378103118941931,1.7272727270432295,0.0,53736.0
PRV56739,11000.0,11000.0,11000.0,1068.0,1068.0,1.0,0.0,150.0,37.5,70.0,0.0,0.0,4.0,0.0,No,11150.0,2229.999554000089,1068.0,213.59995728000854,5.0,0.0,0.0,2229.999554000089,73.33333284444444,0.9999999999090908,0.0,0.0
PRV56740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720.0,193.77777777777777,1900.0,80.0,1.7777777777777777,38.0,0.0,No,8720.0,229.47367817174532,80.0,2.1052631024930766,38.0,0.0,0.0,229.47367817174532,0.0,0.0,0.0,0.0
PRV56741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620.0,224.8,1300.0,90.0,3.6,25.0,0.0,No,5620.0,224.79999100800035,90.0,3.5999998560000055,25.0,0.0,0.0,224.79999100800035,0.0,0.0,0.0,0.0
PRV56742,116000.0,12888.888888888889,41000.0,9612.0,1068.0,9.0,0.0,4750.0,182.69230769230768,800.0,0.0,0.0,25.0,0.0,No,120750.0,3551.47048378028,9612.0,282.7058740380626,34.0,0.0,0.0,3551.47048378028,24.42105262643767,3.181034482511816,0.0,0.0
PRV56743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126960.0,323.0534351145038,9020.0,1050.0,2.6717557251908395,328.0,4.0,No,126960.0,387.0731695516062,1050.0,3.2012195024353063,328.0,4.0,0.012195121914039262,387.0731695516062,0.0,0.0,0.0,31740.0
PRV56745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27460.0,208.03030303030303,2400.0,530.0,4.015151515151516,53.0,0.0,No,27460.0,518.1131977714491,530.0,9.999999811320759,53.0,0.0,0.0,518.1131977714491,0.0,0.0,0.0,0.0
PRV56746,160000.0,10666.666666666666,38000.0,16020.0,1068.0,15.0,0.0,11030.0,393.92857142857144,2500.0,60.0,2.142857142857143,27.0,0.0,No,171030.0,4072.1427601870773,16080.0,382.85713374149685,42.0,0.0,0.0,4072.1427601870773,14.505893017723853,3.5624999996660156,0.0,0.0
PRV56747,12000.0,12000.0,12000.0,1068.0,1068.0,1.0,0.0,6530.0,435.3333333333333,2300.0,0.0,0.0,15.0,0.0,No,18530.0,1158.124927617192,1068.0,66.74999582812525,16.0,0.0,0.0,1158.124927617192,1.8376722814949964,0.9999999999166667,0.0,0.0
PRV56748,1319000.0,11273.504273504273,79000.0,122820.0,1049.7435897435898,108.0,0.0,96780.0,279.71098265895955,3300.0,890.0,2.5722543352601157,285.0,0.0,Yes,1415780.0,3602.4936295101943,123710.0,314.78371421174626,393.0,0.0,0.0,3602.4936295101943,13.628848935589701,7.007581500515627,0.0,0.0
PRV56749,108000.0,9818.181818181818,20000.0,10680.0,970.9090909090909,10.0,1.0,2210.0,130.0,800.0,0.0,0.0,16.0,0.0,No,110210.0,4238.845990813616,10680.0,410.7692149704148,26.0,1.0,0.03846153698224858,4238.845990813616,48.86877825843042,2.037037036829561,0.0,110210.0
PRV56750,25000.0,25000.0,25000.0,1068.0,1068.0,1.0,0.0,1350.0,135.0,500.0,0.0,0.0,10.0,0.0,No,26350.0,2395.4543276859704,1068.0,97.09090026446361,11.0,0.0,0.0,2395.4543276859704,18.518518504801097,0.99999999996,0.0,0.0
PRV56751,66000.0,13200.0,34000.0,5340.0,1068.0,5.0,0.0,20410.0,258.3544303797468,2300.0,360.0,4.556962025316456,50.0,1.0,No,86410.0,1571.0908805256204,5700.0,103.63636175206615,55.0,1.0,0.018181817851239675,1571.0908805256204,3.2337089660346052,2.5757575755624424,0.0,86410.0
PRV56752,12000.0,12000.0,12000.0,1068.0,1068.0,1.0,0.0,4120.0,171.66666666666666,2200.0,120.0,5.0,23.0,0.0,No,16120.0,671.6666386805567,1188.0,49.49999793750008,24.0,0.0,0.0,671.6666386805567,2.9126213585163536,0.9999999999166667,0.0,0.0
PRV56753,93000.0,10333.333333333334,25000.0,9612.0,1068.0,8.0,0.0,7080.0,472.0,3300.0,0.0,0.0,15.0,0.0,No,100080.0,4351.304158638949,9612.0,417.9130253081293,23.0,0.0,0.0,4351.304158638949,13.135593218483672,2.419354838475546,0.0,0.0
PRV56754,54000.0,6000.0,11000.0,9612.0,1068.0,6.0,0.0,20050.0,200.5,3300.0,160.0,1.6,65.0,0.0,No,74050.0,1042.9577317893277,9772.0,137.63380087839718,71.0,0.0,0.0,1042.9577317893277,2.693266832783378,1.8333333330277777,0.0,0.0
PRV56755,51000.0,17000.0,35000.0,3204.0,1068.0,3.0,0.0,3160.0,210.66666666666666,1000.0,70.0,4.666666666666667,14.0,0.0,No,54160.0,3185.882165536343,3274.0,192.58822396539858,17.0,0.0,0.0,3185.882165536343,16.13924050122176,2.0588235292906574,0.0,0.0
PRV56758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164890.0,310.52730696798494,6400.0,1770.0,3.3333333333333335,347.0,1.0,No,164890.0,475.1873185153103,1770.0,5.100864538614223,347.0,1.0,0.0028818443720984312,475.1873185153103,0.0,0.0,0.0,164890.0
PRV56759,27000.0,13500.0,21000.0,2136.0,1068.0,2.0,0.0,1260.0,140.0,500.0,40.0,4.444444444444445,9.0,0.0,No,28260.0,2569.0906755372116,2176.0,197.81816383471238,11.0,0.0,0.0,2569.0906755372116,21.428571411564626,1.555555555440329,0.0,0.0
PRV56760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188300.0,292.84603421461895,3300.0,1610.0,2.5038880248833593,403.0,8.0,No,188300.0,467.24565640881974,1610.0,3.9950372109304286,403.0,8.0,0.01985111657605182,467.24565640881974,0.0,0.0,0.0,23537.5
PRV56761,825000.0,8967.391304347826,57000.0,93984.0,1021.5652173913044,83.0,0.0,7220.0,288.8,2600.0,140.0,5.6,25.0,0.0,No,832220.0,7705.74066939129,94124.0,871.5185104489027,108.0,0.0,0.0,7705.74066939129,114.26592796201302,6.356363635654805,0.0,0.0
PRV56762,3000.0,3000.0,3000.0,1068.0,1068.0,1.0,0.0,7710.0,202.89473684210526,1400.0,100.0,2.6315789473684212,34.0,0.0,No,10710.0,305.9999912571431,1168.0,33.37142761795921,35.0,0.0,0.0,305.9999912571431,0.38910505831529113,0.9999999996666668,0.0,0.0
PRV56763,115000.0,8846.153846153846,36000.0,11748.0,903.6923076923077,12.0,0.0,1490.0,114.61538461538461,700.0,0.0,0.0,13.0,0.0,No,116490.0,4659.599813616007,11748.0,469.91998120320073,25.0,0.0,0.0,4659.599813616007,77.1812080018918,4.069565216931267,0.0,0.0
PRV56764,50000.0,10000.0,25000.0,5340.0,1068.0,5.0,0.0,45680.0,233.0612244897959,3300.0,570.0,2.9081632653061225,134.0,3.0,No,95680.0,688.3453187888827,5910.0,42.517985305626006,139.0,3.0,0.021582733657678176,688.3453187888827,1.0945709281721854,2.49999999975,0.0,31893.333333333332
PRV56765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5970.0,271.3636363636364,1600.0,0.0,0.0,21.0,0.0,No,5970.0,284.2857007483,0.0,0.0,21.0,0.0,0.0,284.2857007483,0.0,0.0,0.0,0.0
PRV56766,16000.0,8000.0,11000.0,2136.0,1068.0,2.0,0.0,8780.0,325.18518518518516,3000.0,20.0,0.7407407407407407,25.0,0.0,No,24780.0,917.7777437860094,2156.0,79.85184889437596,27.0,0.0,0.0,917.7777437860094,1.8223234622070246,1.374999999828125,0.0,0.0
PRV56767,50000.0,8333.333333333334,23000.0,6408.0,1068.0,6.0,0.0,1570.0,130.83333333333334,500.0,70.0,5.833333333333333,12.0,0.0,No,51570.0,2864.999840833342,6478.0,359.88886889506284,18.0,0.0,0.0,2864.999840833342,31.847133737676984,2.7599999996688,0.0,0.0
PRV56768,17000.0,4250.0,8000.0,4272.0,1068.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,17000.0,4249.998937500265,4272.0,1067.9997330000667,4.0,0.0,0.0,4249.998937500265,17000000000.0,1.882352940733564,0.0,0.0
PRV56769,32000.0,8000.0,12000.0,4272.0,1068.0,4.0,0.0,3120.0,164.21052631578948,1600.0,0.0,0.0,17.0,0.0,No,35120.0,1672.380872743768,4272.0,203.42856174149705,21.0,0.0,0.0,1672.380872743768,10.256410253122946,1.4999999998125,0.0,0.0
PRV56771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,230.0,400.0,30.0,15.0,2.0,0.0,No,460.0,229.99988500005747,30.0,14.99999250000375,2.0,0.0,0.0,229.99988500005747,0.0,0.0,0.0,0.0
PRV56772,36000.0,7200.0,14000.0,5340.0,1068.0,5.0,0.0,11960.0,184.0,2000.0,130.0,2.0,49.0,0.0,No,47960.0,888.1481317009606,5470.0,101.296294420439,54.0,0.0,0.0,888.1481317009606,3.0100334445643786,1.9444444441743827,0.0,0.0
PRV56773,48000.0,6857.142857142857,16000.0,7476.0,1068.0,7.0,0.0,16730.0,464.72222222222223,3300.0,220.0,6.111111111111111,27.0,1.0,No,64730.0,1903.8234734169569,7696.0,226.35293451903135,34.0,1.0,0.02941176384083048,1903.8234734169569,2.8690974295953917,2.3333333329930555,0.0,64730.0
PRV56774,4000.0,4000.0,4000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4000.0,3999.9960000040005,1068.0,1067.9989320010682,1.0,0.0,0.0,3999.9960000040005,4000000000.0,0.99999999975,0.0,0.0
PRV56775,28000.0,9333.333333333334,15000.0,3204.0,1068.0,3.0,1.0,6350.0,423.3333333333333,3300.0,0.0,0.0,15.0,0.0,No,34350.0,1908.3332273148205,3204.0,177.99999011111166,18.0,1.0,0.055555552469135974,1908.3332273148205,4.409448818203236,1.6071428569706632,0.0,34350.0
PRV56777,109000.0,8384.615384615385,28000.0,13884.0,1068.0,13.0,0.0,4150.0,133.8709677419355,900.0,170.0,5.483870967741935,31.0,0.0,No,113150.0,2571.5908506456626,14054.0,319.40908364979356,44.0,0.0,0.0,2571.5908506456626,26.265060234634923,3.3394495408861204,0.0,0.0
PRV56778,114000.0,7600.0,24000.0,16020.0,1068.0,15.0,0.0,8180.0,355.6521739130435,2400.0,20.0,0.8695652173913043,23.0,0.0,No,122180.0,3215.263073282551,16040.0,422.1052520498618,38.0,0.0,0.0,3215.263073282551,13.93643031614469,3.157894736426593,0.0,0.0
PRV56780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,125.71428571428571,400.0,0.0,0.0,7.0,0.0,No,880.0,125.7142677551046,0.0,0.0,7.0,0.0,0.0,125.7142677551046,0.0,0.0,0.0,0.0
PRV56782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90010.0,312.53472222222223,9030.0,510.0,1.7708333333333333,109.0,1.0,No,90010.0,825.7798089377999,510.0,4.678899039643128,109.0,1.0,0.009174311842437506,825.7798089377999,0.0,0.0,0.0,90010.0
PRV56783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25430.0,299.1764705882353,3100.0,0.0,0.0,69.0,0.0,No,25430.0,368.5507192963664,0.0,0.0,69.0,0.0,0.0,368.5507192963664,0.0,0.0,0.0,0.0
PRV56784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6920.0,364.2105263157895,2080.0,390.0,20.526315789473685,18.0,0.0,No,6920.0,384.4444230864209,390.0,21.666665462963028,18.0,0.0,0.0,384.4444230864209,0.0,0.0,0.0,0.0
PRV56788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50070.0,282.8813559322034,3300.0,170.0,0.96045197740113,116.0,0.0,No,50070.0,431.63792731346615,170.0,1.4655172287455411,116.0,0.0,0.0,431.63792731346615,0.0,0.0,0.0,0.0
PRV56789,48000.0,6857.142857142857,18000.0,7476.0,1068.0,7.0,0.0,15510.0,258.5,2200.0,170.0,2.8333333333333335,46.0,0.0,No,63510.0,1198.3018641829838,7646.0,144.26414822143118,53.0,0.0,0.0,1198.3018641829838,3.094777562663135,2.6249999996171876,0.0,0.0
PRV56790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34990.0,384.5054945054945,5400.0,40.0,0.43956043956043955,64.0,1.0,No,34990.0,546.7187414575197,40.0,0.6249999902343751,64.0,1.0,0.015624999755859379,546.7187414575197,0.0,0.0,0.0,34990.0
PRV56791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67030.0,287.6824034334764,3300.0,590.0,2.532188841201717,162.0,0.0,No,67030.0,413.7654295446579,590.0,3.6419752861606463,162.0,0.0,0.0,413.7654295446579,0.0,0.0,0.0,0.0
PRV56792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.0,307.5,800.0,0.0,0.0,8.0,0.0,No,2460.0,307.49996156250484,0.0,0.0,8.0,0.0,0.0,307.49996156250484,0.0,0.0,0.0,0.0
PRV56793,44000.0,14666.666666666666,20000.0,3204.0,1068.0,2.0,0.0,12330.0,440.35714285714283,3300.0,0.0,0.0,27.0,0.0,No,56330.0,1942.4137261236644,3204.0,110.48275481093948,29.0,0.0,0.0,1942.4137261236644,3.5685320353959016,1.3636363635433884,0.0,0.0
PRV56796,49000.0,16333.333333333334,26000.0,2136.0,712.0,3.0,0.0,22490.0,252.69662921348313,3600.0,330.0,3.707865168539326,84.0,0.0,No,71490.0,821.7241284859296,2466.0,28.344827260404283,87.0,0.0,0.0,821.7241284859296,2.178746109285071,1.5918367345964182,0.0,0.0
PRV56797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,252.0,800.0,0.0,0.0,5.0,0.0,No,1260.0,251.99994960001007,0.0,0.0,5.0,0.0,0.0,251.99994960001007,0.0,0.0,0.0,0.0
PRV56798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.0,420.8333333333333,2400.0,40.0,1.6666666666666667,22.0,0.0,No,10100.0,459.0908882231414,40.0,1.8181817355371936,22.0,0.0,0.0,459.0908882231414,0.0,0.0,0.0,0.0
PRV56800,92000.0,13142.857142857143,20000.0,7476.0,1068.0,6.0,0.0,8830.0,176.6,900.0,90.0,1.8,43.0,0.0,No,100830.0,2057.7550600458153,7566.0,154.4081601141192,49.0,0.0,0.0,2057.7550600458153,10.419026046385161,1.521739130318998,0.0,0.0
PRV56801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8210.0,328.4,3300.0,40.0,1.6,24.0,0.0,No,8210.0,342.08331907986167,40.0,1.666666597222225,24.0,0.0,0.0,342.08331907986167,0.0,0.0,0.0,0.0
PRV56802,185000.0,14230.76923076923,53000.0,13884.0,1068.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,185000.0,16818.18028925634,13884.0,1262.181703438027,11.0,0.0,0.0,16818.18028925634,185000000000.0,3.724324324062615,0.0,0.0
PRV56803,100000.0,12500.0,28000.0,7476.0,934.5,8.0,0.0,219420.0,278.80559085133416,14070.0,1500.0,1.9059720457433291,408.0,5.0,No,319420.0,767.8365366157775,8976.0,21.576923025055475,416.0,5.0,0.012019230740338388,767.8365366157775,0.4557469692805772,2.2399999998208,0.0,63884.0
PRV56805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,1.0,0.0,No,70.0,69.99993000007001,0.0,0.0,1.0,0.0,0.0,69.99993000007001,0.0,0.0,0.0,0.0
PRV56807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22740.0,249.8901098901099,3500.0,390.0,4.285714285714286,85.0,1.0,No,22740.0,267.5294086173011,390.0,4.588235240138409,85.0,1.0,0.011764705743944639,267.5294086173011,0.0,0.0,0.0,22740.0
PRV56808,431000.0,9170.212765957447,54000.0,50196.0,1068.0,47.0,0.0,2610.0,174.0,1500.0,0.0,0.0,15.0,0.0,Yes,433610.0,6993.709564617588,50196.0,809.612890167534,62.0,0.0,0.0,6993.709564617588,165.13409955358847,5.888631089845091,0.0,0.0
PRV56809,31000.0,7750.0,13000.0,4272.0,1068.0,4.0,0.0,14270.0,356.75,3300.0,60.0,1.5,37.0,0.0,No,45270.0,1104.1463145330167,4332.0,105.65853400832844,41.0,0.0,0.0,1104.1463145330167,2.1723896284392157,1.6774193546222684,0.0,0.0
PRV56810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7890.0,563.5714285714286,2900.0,0.0,0.0,14.0,0.0,No,7890.0,563.5713883163295,0.0,0.0,14.0,0.0,0.0,563.5713883163295,0.0,0.0,0.0,0.0
PRV56811,91000.0,11375.0,35000.0,7476.0,934.5,8.0,0.0,15050.0,278.7037037037037,3300.0,280.0,5.185185185185185,52.0,0.0,No,106050.0,1767.4999705416672,7756.0,129.26666451222226,60.0,0.0,0.0,1767.4999705416672,6.046511627505215,3.076923076652578,0.0,0.0
PRV56813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33940.0,320.188679245283,3300.0,340.0,3.207547169811321,83.0,0.0,No,33940.0,408.91565772390777,340.0,4.096385492814632,83.0,0.0,0.0,408.91565772390777,0.0,0.0,0.0,0.0
